date,temp,co2_noaa,year,co2,co2_growth_prct,methane,nitrous_oxide,energy_per_capita,co2_growth,methane_growth,co2_ma12,temp_ma12,days_since_start
1981-04-01,0.32,342.6,1981,18879.756,-2.731,6610.78,2069.155,17146.965,0.0028393290987325237,0.0,339.3316666666667,0.29416666666666663,5934
1981-05-01,0.24,343.04,1981,18879.756,-2.731,6610.78,2069.155,17146.965,0.0012842965557502417,0.0,339.4641666666667,0.285,5964
1981-06-01,0.29,342.54,1981,18879.756,-2.731,6610.78,2069.155,17146.965,-0.0014575559701492935,0.0,339.5625,0.2925,5995
1981-07-01,0.32,340.82,1981,18879.756,-2.731,6610.78,2069.155,17146.965,-0.005021311379692972,0.0,339.6766666666667,0.3008333333333333,6025
1981-08-01,0.35,338.48,1981,18879.756,-2.731,6610.78,2069.155,17146.965,-0.00686579426090006,0.0,339.7441666666667,0.315,6056
1981-09-01,0.14,336.95,1981,18879.756,-2.731,6610.78,2069.155,17146.965,-0.004520207988655267,0.0,339.8025,0.31,6087
1981-10-01,0.12,337.05,1981,18879.756,-2.731,6610.78,2069.155,17146.965,0.00029677993767629474,0.0,339.87833333333333,0.30916666666666665,6117
1981-11-01,0.23,338.58,1981,18879.756,-2.731,6610.78,2069.155,17146.965,0.004539385847796895,0.0,339.98499999999996,0.30416666666666664,6148
1981-12-01,0.41,339.91,1981,18879.756,-2.731,6610.78,2069.155,17146.965,0.003928170594837299,0.0,340.12,0.3208333333333333,6178
1982-01-01,0.04,340.93,1982,18729.742,-0.795,6683.251,2127.098,16753.32,0.003000794327910228,0.010962549048675108,340.25666666666666,0.27999999999999997,6209
1982-02-01,0.15,341.76,1982,18729.742,-0.795,6683.251,2127.098,16753.32,0.0024345173496025385,0.0,340.3575,0.2575,6240
1982-03-01,0.03,342.78,1982,18729.742,-0.795,6683.251,2127.098,16753.32,0.002984550561797805,0.0,340.4533333333333,0.21999999999999997,6268
1982-04-01,0.15,343.96,1982,18729.742,-0.795,6683.251,2127.098,16753.32,0.003442441215940173,0.0,340.56666666666666,0.2058333333333333,6299
1982-05-01,0.18,344.77,1982,18729.742,-0.795,6683.251,2127.098,16753.32,0.0023549249912779846,0.0,340.7108333333333,0.2008333333333333,6329
1982-06-01,0.05,343.88,1982,18729.742,-0.795,6683.251,2127.098,16753.32,-0.0025814310989934475,0.0,340.8225,0.18083333333333332,6360
1982-07-01,0.14,342.42,1982,18729.742,-0.795,6683.251,2127.098,16753.32,-0.004245667093171979,0.0,340.9558333333334,0.1658333333333333,6390
1982-08-01,0.03,340.24,1982,18729.742,-0.795,6683.251,2127.098,16753.32,-0.006366450557794501,0.0,341.1025,0.13916666666666666,6421
1982-09-01,0.13,338.37,1982,18729.742,-0.795,6683.251,2127.098,16753.32,-0.005496120385610204,0.0,341.2208333333333,0.1383333333333333,6452
1982-10-01,0.13,338.41,1982,18729.742,-0.795,6683.251,2127.098,16753.32,0.00011821378963872142,0.0,341.3341666666667,0.13916666666666666,6482
1982-11-01,0.17,339.44,1982,18729.742,-0.795,6683.251,2127.098,16753.32,0.003043645282349683,0.0,341.4058333333333,0.13416666666666666,6513
1982-12-01,0.42,340.78,1982,18729.742,-0.795,6683.251,2127.098,16753.32,0.003947678529342413,0.0,341.4783333333333,0.13499999999999998,6543
1983-01-01,0.53,341.57,1983,18901.775,0.919,6684.616,2165.249,16732.732,0.002318211162626982,0.0002042419175936061,341.5316666666667,0.1758333333333333,6574
1983-02-01,0.43,342.79,1983,18901.775,0.919,6684.616,2165.249,16732.732,0.003571742249026677,0.0,341.6175,0.19916666666666663,6605
1983-03-01,0.41,343.37,1983,18901.775,0.919,6684.616,2165.249,16732.732,0.0016919980162781734,0.0,341.6666666666667,0.23083333333333333,6633
1983-04-01,0.27,345.4,1983,18901.775,0.919,6684.616,2165.249,16732.732,0.005911989981652432,0.0,341.7866666666667,0.24083333333333334,6664
1983-05-01,0.34,346.14,1983,18901.775,0.919,6684.616,2165.249,16732.732,0.0021424435437173983,0.0,341.90083333333337,0.25416666666666665,6694
1983-06-01,0.22,345.76,1983,18901.775,0.919,6684.616,2165.249,16732.732,-0.0010978216906454286,0.0,342.05749999999995,0.2683333333333333,6725
1983-07-01,0.18,344.32,1983,18901.775,0.919,6684.616,2165.249,16732.732,-0.004164738546968971,0.0,342.21583333333336,0.27166666666666667,6755
1983-08-01,0.35,342.51,1983,18901.775,0.919,6684.616,2165.249,16732.732,-0.0052567379182155705,0.0,342.405,0.2983333333333333,6786
1983-09-01,0.37,340.46,1983,18901.775,0.919,6684.616,2165.249,16732.732,-0.005985226708709268,0.0,342.57916666666665,0.3183333333333333,6817
1983-10-01,0.17,340.53,1983,18901.775,0.919,6684.616,2165.249,16732.732,0.00020560418257642432,0.0,342.7558333333333,0.32166666666666666,6847
1983-11-01,0.3,341.79,1983,18901.775,0.919,6684.616,2165.249,16732.732,0.0037001145273545255,0.0,342.95166666666665,0.3325,6878
1983-12-01,0.16,343.2,1983,18901.775,0.919,6684.616,2165.249,16732.732,0.004125340121126975,0.0,343.15333333333336,0.31083333333333335,6908
1984-01-01,0.31,344.21,1984,19457.25,2.939,6767.443,2177.692,17174.082,0.0029428904428903113,0.01239068930810694,343.3733333333333,0.2925,6939
1984-02-01,0.14,344.92,1984,19457.25,2.939,6767.443,2177.692,17174.082,0.0020626942854653496,0.0,343.5508333333333,0.2683333333333333,6970
1984-03-01,0.26,345.68,1984,19457.25,2.939,6767.443,2177.692,17174.082,0.002203409486257746,0.0,343.74333333333334,0.2558333333333333,6999
1984-04-01,0.05,347.37,1984,19457.25,2.939,6767.443,2177.692,17174.082,0.0048889146031010355,0.0,343.9075,0.23750000000000002,7030
1984-05-01,0.33,347.77,1984,19457.25,2.939,6767.443,2177.692,17174.082,0.0011515099173791121,0.0,344.04333333333335,0.23666666666666666,7060
1984-06-01,0.02,347.16,1984,19457.25,2.939,6767.443,2177.692,17174.082,-0.001754032837794961,0.0,344.16,0.21999999999999997,7091
1984-07-01,0.19,345.79,1984,19457.25,2.939,6767.443,2177.692,17174.082,-0.0039463071782464,0.0,344.2825,0.22083333333333333,7121
1984-08-01,0.19,343.74,1984,19457.25,2.939,6767.443,2177.692,17174.082,-0.005928453685763113,0.0,344.385,0.2075,7152
1984-09-01,0.21,341.59,1984,19457.25,2.939,6767.443,2177.692,17174.082,-0.0062547274102520145,0.0,344.4791666666667,0.19416666666666668,7183
1984-10-01,0.13,341.86,1984,19457.25,2.939,6767.443,2177.692,17174.082,0.0007904212652596332,0.0,344.59,0.19083333333333333,7213
1984-11-01,0.06,343.31,1984,19457.25,2.939,6767.443,2177.692,17174.082,0.004241502369390915,0.0,344.7166666666667,0.1708333333333333,7244
1984-12-01,-0.05,345.0,1984,19457.25,2.939,6767.443,2177.692,17174.082,0.004922664647111885,0.0,344.8666666666666,0.15333333333333332,7274
1985-01-01,0.22,345.48,1985,20144.863,3.534,6857.225,2176.914,17320.572,0.0013913043478261944,0.013266753779825002,344.9725,0.14583333333333331,7305
1985-02-01,-0.04,346.41,1985,20144.863,3.534,6857.225,2176.914,17320.572,0.0026919069121222883,0.0,345.09666666666664,0.13083333333333333,7336
1985-03-01,0.17,347.91,1985,20144.863,3.534,6857.225,2176.914,17320.572,0.004330129037845243,0.0,345.2825,0.12333333333333334,7364
1985-04-01,0.12,348.66,1985,20144.863,3.534,6857.225,2176.914,17320.572,0.0021557299301544486,0.0,345.39000000000004,0.12916666666666665,7395
1985-05-01,0.14,349.28,1985,20144.863,3.534,6857.225,2176.914,17320.572,0.0017782366775653813,0.0,345.5158333333334,0.11333333333333333,7425
1985-06-01,0.15,348.65,1985,20144.863,3.534,6857.225,2176.914,17320.572,-0.0018037104901511558,0.0,345.64000000000004,0.12416666666666666,7456
1985-07-01,0.04,346.9,1985,20144.863,3.534,6857.225,2176.914,17320.572,-0.005019360390076,0.0,345.7325,0.11166666666666665,7486
1985-08-01,0.16,345.26,1985,20144.863,3.534,6857.225,2176.914,17320.572,-0.004727587200922367,0.0,345.8591666666667,0.10916666666666665,7517
1985-09-01,0.13,343.47,1985,20144.863,3.534,6857.225,2176.914,17320.572,-0.005184498638706958,0.0,346.0158333333333,0.1025,7548
1985-10-01,0.11,343.35,1985,20144.863,3.534,6857.225,2176.914,17320.572,-0.00034937549130931167,0.0,346.14000000000004,0.10083333333333333,7578
1985-11-01,0.05,344.73,1985,20144.863,3.534,6857.225,2176.914,17320.572,0.004019222367846131,0.0,346.2583333333334,0.09999999999999999,7609
1985-12-01,0.13,346.12,1985,20144.863,3.534,6857.225,2176.914,17320.572,0.004032141095930086,0.0,346.3516666666667,0.11499999999999999,7639
1986-01-01,0.26,346.78,1986,20438.045,1.455,6942.08,2184.726,17385.945,0.001906853114526763,0.012374539263331652,346.46,0.11833333333333333,7670
1986-02-01,0.37,347.48,1986,20438.045,1.455,6942.08,2184.726,17385.945,0.002018570851836987,0.0,346.5491666666667,0.1525,7701
1986-03-01,0.3,348.25,1986,20438.045,1.455,6942.08,2184.726,17385.945,0.002215954875100623,0.0,346.57750000000004,0.16333333333333333,7729
1986-04-01,0.22,349.86,1986,20438.045,1.455,6942.08,2184.726,17385.945,0.004623115577889525,0.0,346.6775,0.17166666666666663,7760
1986-05-01,0.21,350.52,1986,20438.045,1.455,6942.08,2184.726,17385.945,0.0018864688732636026,0.0,346.7808333333333,0.1775,7790
1986-06-01,0.12,349.98,1986,20438.045,1.455,6942.08,2184.726,17385.945,-0.001540568298527778,0.0,346.89166666666665,0.17500000000000002,7821
1986-07-01,0.11,348.25,1986,20438.045,1.455,6942.08,2184.726,17385.945,-0.0049431396079776535,0.0,347.00416666666666,0.18083333333333332,7851
1986-08-01,0.15,346.17,1986,20438.045,1.455,6942.08,2184.726,17385.945,-0.0059727207465900545,0.0,347.08,0.17999999999999997,7882
1986-09-01,0.03,345.48,1986,20438.045,1.455,6942.08,2184.726,17385.945,-0.001993240315451894,0.0,347.2475,0.17166666666666666,7913
1986-10-01,0.15,344.82,1986,20438.045,1.455,6942.08,2184.726,17385.945,-0.0019103855505384626,0.0,347.37000000000006,0.17499999999999996,7943
1986-11-01,0.1,346.22,1986,20438.045,1.455,6942.08,2184.726,17385.945,0.00406008932196511,0.0,347.4941666666667,0.17916666666666667,7974
1986-12-01,0.13,347.48,1986,20438.045,1.455,6942.08,2184.726,17385.945,0.003639304488475492,0.0,347.6075,0.1791666666666666,8004
1987-01-01,0.31,348.73,1987,21106.189,3.269,7003.95,2231.983,17688.301,0.003597329342696076,0.008912314464828874,347.77,0.18333333333333332,8035
1987-02-01,0.43,348.92,1987,21106.189,3.269,7003.95,2231.983,17688.301,0.0005448341123506228,0.0,347.89000000000004,0.18833333333333332,8066
1987-03-01,0.18,349.81,1987,21106.189,3.269,7003.95,2231.983,17688.301,0.002550727960563881,0.0,348.02,0.17833333333333332,8094
1987-04-01,0.24,351.4,1987,21106.189,3.269,7003.95,2231.983,17688.301,0.004545324604785295,0.0,348.14833333333337,0.18000000000000002,8125
1987-05-01,0.25,352.15,1987,21106.189,3.269,7003.95,2231.983,17688.301,0.002134319863403622,0.0,348.28416666666664,0.18333333333333335,8155
1987-06-01,0.35,351.58,1987,21106.189,3.269,7003.95,2231.983,17688.301,-0.0016186284253868477,0.0,348.4175,0.20249999999999999,8186
1987-07-01,0.4,350.21,1987,21106.189,3.269,7003.95,2231.983,17688.301,-0.00389669492007505,0.0,348.5808333333334,0.22666666666666666,8216
1987-08-01,0.24,348.2,1987,21106.189,3.269,7003.95,2231.983,17688.301,-0.005739413494760259,0.0,348.75,0.23416666666666663,8247
1987-09-01,0.35,346.66,1987,21106.189,3.269,7003.95,2231.983,17688.301,-0.0044227455485351674,0.0,348.84833333333336,0.2608333333333333,8278
1987-10-01,0.32,346.72,1987,21106.189,3.269,7003.95,2231.983,17688.301,0.00017308025154338935,0.0,349.00666666666666,0.27499999999999997,8308
1987-11-01,0.29,348.08,1987,21106.189,3.269,7003.95,2231.983,17688.301,0.0039224734656204685,0.0,349.16166666666663,0.29083333333333333,8339
1987-12-01,0.46,349.28,1987,21106.189,3.269,7003.95,2231.983,17688.301,0.003447483337163826,0.0,349.31166666666667,0.3183333333333333,8369
1988-01-01,0.56,350.51,1988,21918.756,3.85,7115.852,2229.207,18021.527,0.003521530004580997,0.015976984415936757,349.46,0.33916666666666667,8400
1988-02-01,0.44,351.7,1988,21918.756,3.85,7115.852,2229.207,18021.527,0.00339505292288389,0.0,349.69166666666666,0.34,8431
1988-03-01,0.51,352.5,1988,21918.756,3.85,7115.852,2229.207,18021.527,0.0022746659084447174,0.0,349.9158333333333,0.3675,8460
1988-04-01,0.42,353.67,1988,21918.756,3.85,7115.852,2229.207,18021.527,0.0033191489361703574,0.0,350.105,0.3825,8491
1988-05-01,0.44,354.35,1988,21918.756,3.85,7115.852,2229.207,18021.527,0.0019226962988097007,0.0,350.28833333333336,0.39833333333333326,8521
1988-06-01,0.4,353.88,1988,21918.756,3.85,7115.852,2229.207,18021.527,-0.0013263722308453074,0.0,350.48,0.4025,8552
1988-07-01,0.33,352.8,1988,21918.756,3.85,7115.852,2229.207,18021.527,-0.003051881993896166,0.0,350.6958333333334,0.39666666666666667,8582
1988-08-01,0.39,350.49,1988,21918.756,3.85,7115.852,2229.207,18021.527,-0.006547619047619024,0.0,350.8866666666667,0.4091666666666666,8613
1988-09-01,0.37,348.97,1988,21918.756,3.85,7115.852,2229.207,18021.527,-0.00433678564295692,0.0,351.07916666666665,0.41083333333333333,8644
1988-10-01,0.37,349.37,1988,21918.756,3.85,7115.852,2229.207,18021.527,0.0011462303349858427,0.0,351.3,0.415,8674
1988-11-01,0.12,350.42,1988,21918.756,3.85,7115.852,2229.207,18021.527,0.003005409737527609,0.0,351.49500000000006,0.4008333333333333,8705
1988-12-01,0.29,351.62,1988,21918.756,3.85,7115.852,2229.207,18021.527,0.003424462074082424,0.0,351.69,0.38666666666666666,8735
1989-01-01,0.12,353.07,1989,22200.213,1.284,7274.316,2249.944,18044.754,0.004123769978954472,0.022269153433770006,351.90333333333336,0.35000000000000003,8766
1989-02-01,0.29,353.43,1989,22200.213,1.284,7274.316,2249.944,18044.754,0.0010196278358398647,0.0,352.04749999999996,0.33749999999999997,8797
1989-03-01,0.36,354.08,1989,22200.213,1.284,7274.316,2249.944,18044.754,0.001839119486178209,0.0,352.1791666666666,0.325,8825
1989-04-01,0.29,355.72,1989,22200.213,1.284,7274.316,2249.944,18044.754,0.00463172164482617,0.0,352.34999999999997,0.31416666666666665,8856
1989-05-01,0.17,355.95,1989,22200.213,1.284,7274.316,2249.944,18044.754,0.0006465759586189446,0.0,352.48333333333335,0.2916666666666667,8886
1989-06-01,0.15,355.44,1989,22200.213,1.284,7274.316,2249.944,18044.754,-0.001432785503581946,0.0,352.6133333333333,0.2708333333333333,8917
1989-07-01,0.34,354.05,1989,22200.213,1.284,7274.316,2249.944,18044.754,-0.003910645959936954,0.0,352.71750000000003,0.27166666666666667,8947
1989-08-01,0.33,351.84,1989,22200.213,1.284,7274.316,2249.944,18044.754,-0.006242056206750557,0.0,352.83,0.26666666666666666,8978
1989-09-01,0.34,350.09,1989,22200.213,1.284,7274.316,2249.944,18044.754,-0.004973851750795788,0.0,352.92333333333335,0.26416666666666666,9009
1989-10-01,0.29,350.33,1989,22200.213,1.284,7274.316,2249.944,18044.754,0.0006855380045132087,0.0,353.00333333333333,0.25749999999999995,9039
1989-11-01,0.19,351.55,1989,22200.213,1.284,7274.316,2249.944,18044.754,0.003482430850912044,0.0,353.0975,0.26333333333333336,9070
1989-12-01,0.37,352.91,1989,22200.213,1.284,7274.316,2249.944,18044.754,0.00386858199402651,0.0,353.205,0.26999999999999996,9100
1990-01-01,0.41,353.86,1990,22732.145,2.396,7320.985,2266.202,17991.711,0.002691904451559868,0.006415586015235064,353.2708333333333,0.29416666666666663,9131
1990-02-01,0.43,355.1,1990,22732.145,2.396,7320.985,2266.202,17991.711,0.0035042107047984494,0.0,353.41,0.30583333333333335,9162
1990-03-01,0.8,355.75,1990,22732.145,2.396,7320.985,2266.202,17991.711,0.0018304702900591163,0.0,353.5491666666667,0.34249999999999997,9190
1990-04-01,0.56,356.38,1990,22732.145,2.396,7320.985,2266.202,17991.711,0.0017709065354882814,0.0,353.6041666666667,0.365,9221
1990-05-01,0.45,357.38,1990,22732.145,2.396,7320.985,2266.202,17991.711,0.0028059936023345777,0.0,353.72333333333336,0.38833333333333336,9251
1990-06-01,0.37,356.39,1990,22732.145,2.396,7320.985,2266.202,17991.711,-0.002770160613352779,0.0,353.8025,0.4066666666666667,9282
1990-07-01,0.46,354.89,1990,22732.145,2.396,7320.985,2266.202,17991.711,-0.004208872302814304,0.0,353.8725,0.4166666666666667,9312
1990-08-01,0.34,353.06,1990,22732.145,2.396,7320.985,2266.202,17991.711,-0.0051565273746794205,0.0,353.97416666666663,0.4175,9343
1990-09-01,0.23,351.38,1990,22732.145,2.396,7320.985,2266.202,17991.711,-0.004758398006004638,0.0,354.0816666666667,0.40833333333333327,9374
1990-10-01,0.44,351.69,1990,22732.145,2.396,7320.985,2266.202,17991.711,0.0008822357561615313,0.0,354.195,0.42083333333333334,9404
1990-11-01,0.46,353.14,1990,22732.145,2.396,7320.985,2266.202,17991.711,0.004122949188205549,0.0,354.32750000000004,0.4433333333333333,9435
1990-12-01,0.4,354.41,1990,22732.145,2.396,7320.985,2266.202,17991.711,0.003596307413490596,0.0,354.45250000000004,0.44583333333333336,9465
1991-01-01,0.42,354.93,1991,23205.592,2.083,7265.909,2263.283,17811.609,0.0014672272227080896,-0.007523031395365476,354.5416666666667,0.4466666666666667,9496
1991-02-01,0.5,355.82,1991,23205.592,2.083,7265.909,2263.283,17811.609,0.0025075366973768,0.0,354.60166666666663,0.45249999999999996,9527
1991-03-01,0.35,357.33,1991,23205.592,2.083,7265.909,2263.283,17811.609,0.004243718734191493,0.0,354.7333333333333,0.415,9555
1991-04-01,0.51,358.77,1991,23205.592,2.083,7265.909,2263.283,17811.609,0.00402988833851059,0.0,354.93250000000006,0.41083333333333333,9586
1991-05-01,0.34,359.23,1991,23205.592,2.083,7265.909,2263.283,17811.609,0.0012821584859381563,0.0,355.08666666666664,0.40166666666666667,9616
1991-06-01,0.53,358.23,1991,23205.592,2.083,7265.909,2263.283,17811.609,-0.00278373187094616,0.0,355.24,0.415,9647
1991-07-01,0.47,356.3,1991,23205.592,2.083,7265.909,2263.283,17811.609,-0.005387600145158156,0.0,355.3575,0.41583333333333333,9677
1991-08-01,0.39,353.97,1991,23205.592,2.083,7265.909,2263.283,17811.609,-0.006539433062026312,0.0,355.43333333333334,0.42,9708
1991-09-01,0.44,352.34,1991,23205.592,2.083,7265.909,2263.283,17811.609,-0.004604910020623354,0.0,355.5133333333333,0.43749999999999994,9739
1991-10-01,0.29,352.43,1991,23205.592,2.083,7265.909,2263.283,17811.609,0.0002554350911052605,0.0,355.57500000000005,0.425,9769
1991-11-01,0.29,353.89,1991,23205.592,2.083,7265.909,2263.283,17811.609,0.004142666628834002,0.0,355.6375,0.41083333333333333,9800
1991-12-01,0.32,355.21,1991,23205.592,2.083,7265.909,2263.283,17811.609,0.0037299725903530145,0.0,355.70416666666665,0.4041666666666666,9830
1992-01-01,0.47,356.34,1992,22520.424,-2.953,7268.79,2271.714,17636.227,0.003181216745024029,0.0003965092323616748,355.82166666666666,0.40833333333333327,9861
1992-02-01,0.4,357.21,1992,22520.424,-2.953,7268.79,2271.714,17636.227,0.0024414884660717284,0.0,355.9375,0.39999999999999997,9892
1992-03-01,0.48,357.97,1992,22520.424,-2.953,7268.79,2271.714,17636.227,0.0021276000111980498,0.0,355.99083333333334,0.41083333333333333,9921
1992-04-01,0.27,359.22,1992,22520.424,-2.953,7268.79,2271.714,17636.227,0.003491912730116953,0.0,356.02833333333336,0.3908333333333333,9952
1992-05-01,0.31,359.71,1992,22520.424,-2.953,7268.79,2271.714,17636.227,0.0013640665887197923,0.0,356.0683333333333,0.38833333333333325,9982
1992-06-01,0.25,359.44,1992,22520.424,-2.953,7268.79,2271.714,17636.227,-0.0007506046537487654,0.0,356.1691666666666,0.36499999999999994,10013
1992-07-01,0.09,357.15,1992,22520.424,-2.953,7268.79,2271.714,17636.227,-0.0063710215891387145,0.0,356.24,0.3333333333333333,10043
1992-08-01,0.08,354.99,1992,22520.424,-2.953,7268.79,2271.714,17636.227,-0.006047879042419102,0.0,356.325,0.3075,10074
1992-09-01,-0.01,353.01,1992,22520.424,-2.953,7268.79,2271.714,17636.227,-0.005577621904842456,0.0,356.3808333333333,0.26999999999999996,10105
1992-10-01,0.06,353.4,1992,22520.424,-2.953,7268.79,2271.714,17636.227,0.0011047845670093537,0.0,356.46166666666664,0.2508333333333333,10135
1992-11-01,0.02,354.42,1992,22520.424,-2.953,7268.79,2271.714,17636.227,0.0028862478777589295,0.0,356.5058333333333,0.2283333333333333,10166
1992-12-01,0.21,355.68,1992,22520.424,-2.953,7268.79,2271.714,17636.227,0.003555104113763363,0.0,356.545,0.21916666666666665,10196
1993-01-01,0.34,357.1,1993,22749.873,1.019,7261.674,2256.92,17507.65,0.003992352676563282,-0.0009789799952949485,356.60833333333335,0.20833333333333334,10227
1993-02-01,0.37,357.42,1993,22749.873,1.019,7261.674,2256.92,17507.65,0.0008961075329039225,0.0,356.62583333333333,0.2058333333333333,10258
1993-03-01,0.36,358.59,1993,22749.873,1.019,7261.674,2256.92,17507.65,0.0032734597951988853,0.0,356.6775,0.1958333333333333,10286
1993-04-01,0.27,359.39,1993,22749.873,1.019,7261.674,2256.92,17507.65,0.002230960149474326,0.0,356.69166666666666,0.1958333333333333,10317
1993-05-01,0.28,360.3,1993,22749.873,1.019,7261.674,2256.92,17507.65,0.0025320682267175876,0.0,356.7408333333333,0.19333333333333333,10347
1993-06-01,0.22,359.64,1993,22749.873,1.019,7261.674,2256.92,17507.65,-0.0018318068276437227,0.0,356.7575,0.19083333333333333,10378
1993-07-01,0.25,357.45,1993,22749.873,1.019,7261.674,2256.92,17507.65,-0.006089422756089369,0.0,356.7825,0.2041666666666667,10408
1993-08-01,0.11,355.76,1993,22749.873,1.019,7261.674,2256.92,17507.65,-0.004727933976779952,0.0,356.84666666666664,0.20666666666666667,10439
1993-09-01,0.11,354.14,1993,22749.873,1.019,7261.674,2256.92,17507.65,-0.004553631661794455,0.0,356.94083333333333,0.21666666666666665,10470
1993-10-01,0.23,354.23,1993,22749.873,1.019,7261.674,2256.92,17507.65,0.000254136782063652,0.0,357.01,0.2308333333333333,10500
1993-11-01,0.03,355.53,1993,22749.873,1.019,7261.674,2256.92,17507.65,0.0036699319651072315,0.0,357.10249999999996,0.23166666666666666,10531
1993-12-01,0.18,357.03,1993,22749.873,1.019,7261.674,2256.92,17507.65,0.004219053244451931,0.0,357.215,0.22916666666666663,10561
1994-01-01,0.26,358.36,1994,22974.598,0.988,7336.296,2286.923,17467.422,0.0037251771559814184,0.01027614293894219,357.32,0.2225,10592
1994-02-01,0.02,359.04,1994,22974.598,0.988,7336.296,2286.923,17467.422,0.00189753320683117,0.0,357.455,0.19333333333333333,10623
1994-03-01,0.29,360.11,1994,22974.598,0.988,7336.296,2286.923,17467.422,0.002980169340463412,0.0,357.58166666666665,0.1875,10651
1994-04-01,0.41,361.36,1994,22974.598,0.988,7336.296,2286.923,17467.422,0.0034711615895142156,0.0,357.74583333333334,0.19916666666666663,10682
1994-05-01,0.28,361.78,1994,22974.598,0.988,7336.296,2286.923,17467.422,0.001162275846800842,0.0,357.8691666666667,0.19916666666666663,10712
1994-06-01,0.43,360.94,1994,22974.598,0.988,7336.296,2286.923,17467.422,-0.002321853059870538,0.0,357.97749999999996,0.21666666666666665,10743
1994-07-01,0.3,359.51,1994,22974.598,0.988,7336.296,2286.923,17467.422,-0.003961877320330265,0.0,358.14916666666664,0.22083333333333333,10773
1994-08-01,0.21,357.59,1994,22974.598,0.988,7336.296,2286.923,17467.422,-0.005340602486718082,0.0,358.3016666666667,0.22916666666666666,10804
1994-09-01,0.31,355.86,1994,22974.598,0.988,7336.296,2286.923,17467.422,-0.004837942895494773,0.0,358.445,0.24583333333333332,10835
1994-10-01,0.42,356.21,1994,22974.598,0.988,7336.296,2286.923,17467.422,0.000983532849997193,0.0,358.60999999999996,0.26166666666666666,10865
1994-11-01,0.44,357.65,1994,22974.598,0.988,7336.296,2286.923,17467.422,0.004042559164537662,0.0,358.78666666666663,0.29583333333333334,10896
1994-12-01,0.38,359.1,1994,22974.598,0.988,7336.296,2286.923,17467.422,0.004054242974975697,0.0,358.9591666666667,0.31249999999999994,10926
1995-01-01,0.52,360.04,1995,23516.639,2.359,7426.246,2342.963,17592.896,0.0026176552492342964,0.01226095566482055,359.09916666666663,0.33416666666666667,10957
1995-02-01,0.79,361.0,1995,23516.639,2.359,7426.246,2342.963,17592.896,0.0026663704032885427,0.0,359.2625,0.3983333333333334,10988
1995-03-01,0.46,361.98,1995,23516.639,2.359,7426.246,2342.963,17592.896,0.0027146814404432895,0.0,359.4183333333333,0.41250000000000003,11016
1995-04-01,0.46,363.44,1995,23516.639,2.359,7426.246,2342.963,17592.896,0.0040333720095031556,0.0,359.59166666666664,0.4166666666666667,11047
1995-05-01,0.27,363.83,1995,23516.639,2.359,7426.246,2342.963,17592.896,0.0010730794629099094,0.0,359.7625,0.4158333333333333,11077
1995-06-01,0.43,363.33,1995,23516.639,2.359,7426.246,2342.963,17592.896,-0.0013742682021823382,0.0,359.96166666666664,0.41583333333333333,11108
1995-07-01,0.45,361.78,1995,23516.639,2.359,7426.246,2342.963,17592.896,-0.004266094184350311,0.0,360.1508333333333,0.4283333333333333,11138
1995-08-01,0.45,359.33,1995,23516.639,2.359,7426.246,2342.963,17592.896,-0.006772071424622661,0.0,360.29583333333335,0.4483333333333333,11169
1995-09-01,0.33,358.32,1995,23516.639,2.359,7426.246,2342.963,17592.896,-0.0028107867419919774,0.0,360.50083333333333,0.44999999999999996,11200
1995-10-01,0.46,358.14,1995,23516.639,2.359,7426.246,2342.963,17592.896,-0.0005023442732753347,0.0,360.66166666666663,0.4533333333333333,11230
1995-11-01,0.44,359.61,1995,23516.639,2.359,7426.246,2342.963,17592.896,0.004104540123973877,0.0,360.82500000000005,0.45333333333333337,11261
1995-12-01,0.26,360.82,1995,23516.639,2.359,7426.246,2342.963,17592.896,0.0033647562637300066,0.0,360.9683333333333,0.44333333333333336,11291
1996-01-01,0.24,362.2,1996,24233.477,3.048,7512.808,2393.537,17844.033,0.003824621695027952,0.011656225770059203,361.1483333333333,0.42,11322
1996-02-01,0.46,363.36,1996,24233.477,3.048,7512.808,2393.537,17844.033,0.0032026504693540847,0.0,361.34499999999997,0.3925,11353
1996-03-01,0.32,364.28,1996,24233.477,3.048,7512.808,2393.537,17844.033,0.0025319242624393112,0.0,361.53666666666663,0.38083333333333336,11382
1996-04-01,0.33,364.69,1996,24233.477,3.048,7512.808,2393.537,17844.033,0.0011255078511036576,0.0,361.6408333333333,0.36999999999999994,11413
1996-05-01,0.27,365.25,1996,24233.477,3.048,7512.808,2393.537,17844.033,0.001535550741725844,0.0,361.75916666666666,0.37000000000000005,11443
1996-06-01,0.25,365.06,1996,24233.477,3.048,7512.808,2393.537,17844.033,-0.0005201916495550796,0.0,361.90333333333336,0.355,11474
1996-07-01,0.36,363.69,1996,24233.477,3.048,7512.808,2393.537,17844.033,-0.003752807757628873,0.0,362.0625,0.3475,11504
1996-08-01,0.48,361.55,1996,24233.477,3.048,7512.808,2393.537,17844.033,-0.005884132090516636,0.0,362.24749999999995,0.35000000000000003,11535
1996-09-01,0.25,359.69,1996,24233.477,3.048,7512.808,2393.537,17844.033,-0.005144516664361776,0.0,362.3616666666667,0.3433333333333333,11566
